,Unnamed: 0,data,sentiment
1160,1360,chúng ta kiên quyết kiên trì theo tinh thần dĩ bất biến ứng vạn biến những vấn đề thuộc về nguyên tắc là chúng ta kiên quyết giữ gìn như thủ tướng đã nói những vấn đề thuộc về độc lập chủ quyền toàn vẹn lãnh thổ là chúng ta quyết không nhân nhượng,negative
1161,1361,ko biết mấy thời vua đinh lê lý trần có thời nào hèn ntnay ko sống như số phận cu li bạc nhược cửa dưới hoài vậy sao,negative
1162,1362,1 con én không làm được mùa xuân yêu nước thì ít tham quan thì nhiều,negative
1163,1363,vn va cstq là anh em 16 chữ và 4 tốt  sao lại kiện nhau,negative
1164,1364,làm dân tốt thì đừng chống phá nói gì đến bảo vệ biển đảo  nhà nước và dân cùng đoàn kết thì đánh đâu thắng đó ,negative
1165,1365,hèn nhát chứ cân nhắc gì,negative
1166,1366,philippines nó kiện đấy ngu lắm,negative
1167,1367,sung dan k so vn am tham thoa thuan bien dao?giong nhu dat lien thoi,negative
1168,1368,chán lắm em ơi ngủ thôi mai đi học,negative
1169,1369,đã đảo độc tài trên thế giới,negative
1170,1370,dân việt đâu có hiểu dân chủ là gì,negative
1171,1371,chỗ nào bọn độc tài cai trị thì chúng chuẩn bị đội ngũ công an nổi chìm thật đông đảo để sẵn sàng tiêu diệt lực lượng đối lập dòi dân chủ dân quyền ,negative
1172,1372,quốc gia độc tài hoặc cộng sản thì dân chủ mãi chỉ là ước mơ trừ khi người dân lật đổ chúng nó,negative
1173,1373,để xem cảnh sát có đàn áp dân,negative
1174,1374,qua irac  libya ucraina mà húp nát như tương rồi!yên ổn mà thay đối,positive
1175,1375,đời đời căm thù quân bành trướng bắc kinh,negative
1176,1376,việc ký thì cứ ký còn việc tập trận vẫn phải tập thôi ngoài bộ ngoại giao nói quan ngại thì câu đó nghe quen lắm rồi nghe đến nỗi còn ko muốn nghe nữa  khi bài báo đăng lên bộ ngoại giao phản đối thì lướt thật nhanh để khỏi phải đọc thấy từ quan ngại,negative
1177,1377,csvn như mấy con ghệ lụy tình lâu lâu thằng bồ thả miếng thính là đớp liền rồi bị nó nhục mặt hết lần này tới lần kia mà không rút được cái kinh nghiệm nào,negative
1178,1378,câu trả lời đích đáng là tao là bạn 4 tốt và 12 chữ vàng đấy đừng có mà cãi cãi là cho húp cháo luôn chết không có chỗ mà chôn,negative
1179,1379,bao nhiêu năm rồi mà vẫn đong đưa,negative
1180,1380,trung quốc đã vỗ vào mặt thằng e một phát,negative
1181,1381,đọc mà nghe chán,negative
1182,1382,kkk kĩ niệm quần què,negative
1183,1384,công lý không thuộc về kẻ hèn,negative
1184,1387,ước gì bây giờ cả đất nước việt nam tập hợp các người dân đánh phá máy bay giết chết mấy con ký sinh trùng china,negative
1185,1390,nguồn copy bạn không biết dùng từ nào để chửi bọn trung quốc ngoại trừ từ ching chong đừng lo đây là giải pháp 20 câu giao tiếp với người tung của cơ bản 1)肏你妈  đmm 2)肏你祖宗十八代  đ*t cả lò 18 đời nhà mày 3)二百五  thằng ngu 4)你是神经病  mày bị thần kinh à 5)你是笨蛋  mày là đồ ngu 6)你是狗 mày là con chó  đồ chó 7 闭嘴 câm mồm 滚开 cút đi 9 你疯了 mày điên rồi 10 你以为你是谁？mày tưởng mày là ai 11 从我面前消失！cút ngay cho khuất mắt tao 12 脸皮真厚。đồ mặt dày 13 去死吧！đi chết đi 14 你这杂种！đồ tạp chủng 15 我不想听！tao đéo muốn nghe 16 你以为你在跟谁说话？mày nghĩ mày đang nói chuyện với ai 17 真是白痴一个！đúng là đồ ngu 18 我恨中国 ！ tao hận tq 19 她的脸哑妓女 mặt bạn đần như con đĩ 20 易腐   đồ hư hỏng  phiên âm cho ai cần 1 chao nị ma 2 chao ní chụ chung sứ ba tai 3 ơ bái ụ 4 nị sư sấn chin bin 5 nị sư bận tan 6 nị sư cậu 7 pi chuậy 8 cuận khai 9 nị bin lờ 10 ní ị quấy nị sư sấy 11 súng quộ chiến miên xao chuy 12 liện bí trân hâu 13 chuy sự bà 14 nị trưa chá trụng 15 quộ bu xẹng thing 16 ní ị quấy nị chai cân sấy sua hoa 17 trân sư chư trư í cưa 18 quộ hân trung cúa 19 tha tờ liện da chư nuỵ 20 i phụ,negative
1186,1391,"hoàng trường sa bị bọn cộng sản trung cộng đánh cướp xây dựng cơ sở phòng thủ xây dựng cơ sở khai thác tài nguyên thiên nhiên.,chúng đã cướp của ta để ăn mà tụi chó vẹm vẩn cứ tình hữu nghị tương thân muôn đời không rời nhau vậy thì dân ta nên thâm thù cả hai bên bọn chó...một thằng cướp một thằng cho",negative
1187,1392,m.n thử lên google tìm quần đảo hoàng sa đi  tức lắm,negative
1188,1395,làm ăn kiểu trò mèo,negative
1189,1396,nói xuông thì dễ quá ai mà chả nói được ,negative
1190,1397,làm người một nước,negative
1191,1398,bán thuyền màu đi lm thuê,negative
1192,1400,luật gì mà lạ thiệt  dân mình vi phạm thì xử còn tụi này vi phạm đủ kiểu lại thả cho về  thật bất công cho người dân trong nước,negative
1193,1401,tại vì dân tq này không có xèng nên di dân lậu tụi cộng sản bắt và trao trả lại là đúng rồi,negative
1194,1402,những kẻ đưa người việt biên trái phép phải phạt nặng hơn nữa lại là những kẻ bị truy nã cần phải phạt nặng hơn để còn răn đe những kẻ coi thường pháp luật,negative
1195,1403,ôi toàn mầm họa mang vô đất nước tôi,negative
1196,1404,kkkk cái trang 3 nói đăng ngu thấy mẹ luôn  đúng là bọn bại não,negative
1197,1405,khổ cho mấy anh chệt này quá ,negative
1198,1407,thiến xong thì cho chúng nó về,negative
1199,1408,chó bắt chó,negative
1200,1409,đề nghị nhà nước xem xét điều tra rỏ tổng cty điện lực việt nam và bộ trưởng bộ công thương về hành vi hợp tác với trung cộng để làm sai lệch bản đồ việt nam,negative
1201,1410,phái bên các đồng chí bò đỏ thì giải thích đại loại như vì evn ko có mắc lưới điện ngoài đấy lên ko có hs-ts đây là bản đồ điện chứ ko phải hành chính,negative
1202,1411,bán nước rõ nguồn rồi nha,negative
1203,1412,nền kt nông sản lệ thuộc 9huyền mập mờ lấp lửng,negative
1204,1413,chắc do máy in hết mực,negative
1205,1415,chả nhẽ bố mày lại sử dụng năng lượng mặt trời,negative
1206,1416,nó là cơ cty quốc doanh nên nó đã biết các vị phía trên đã bán đảo cho tq rồi thì cần gì thể hiện,negative
1207,1417,bán điện giá cắt cổ dân chưa đủ định bán nước,negative
1208,1418,thằng giám đốc người trung quốc mà sợ éo gì bố con thằng nào mà k dám in,negative
1209,1419,đề nghị chính phủ xem xét và xử tử những kẻ để vùng đặc quyền về biển vùng đất quốc gia nếu không làm được nói để dân đen còn biết,negative
1210,1420,quá nguy hiểm  ý nó nói là việt nam chỉ có trên đất liền ko có ngoài biển ngành điện lực quá nguy hiểm,negative
1211,1421,việt gian bán nước chính nó tại sao đảng ta lại làm ngơ trước hành động của bọn eva điện việt nam rõ ràng bọn chúng có ý đồ mưu đồ bán nước ốc cho trung quốc trường sa hoàng sa của việt nam đời đời không bao giờ thay đổi được đó là thuộc về về chủ quyền của ông cha ta từ bao đời i,negative
1212,1422,đứa nào nói lung tung tao tăng giá điện là hết nói kkkkkk,negative
1213,1423,nếu thời xưa là đem ra chặt đầu vì tạo phản rồi đấy,negative
1214,1424,mọi người không nên tin những thông tin chưa được kiểm chứng có nhiều thành phần họ bôi xấu nhà nước xhcn vn nhất là bọn việt gian bán nước lại đi dạy người khác yêu nước tôi tin rằng nhưng trang facebook này sẽ sớm bị khoá người nào có liên quan sẽ bị pháp luật trừng trị như nhiều vụ vừa rồi,negative
1215,1425,bán rồi còn nữa đâu mà ko gỡ,negative
1216,1426,đảng vịt kong càng ngày lộ rõ là lũ cẩu hoang của trung cộng,negative
1217,1427,nghe đồn thằng chủ tịch evn là người tàu mà ,negative
1218,1428,não của chúng bằng gì nhỉ  sao đần độn quá vậy hay là chúng phản quoc theo giặc rồi  vụ này không thể bao biện là sơ xuat mà là bán nuoc  chính phủ chua thấy sao ,negative
1219,1429,tụi 3 bây ngu bỏ mẹ  bản đồ của nghành điện còn hs và ts điện do quân đội quản lý,negative
1220,1430,bán thì nói để tau còn biết mà cướp lại cho đồng bào,negative
1221,1431,thế lực thù địch là đây chứ đâu  hèn chi evn đè dân tính tiền điện bất nháo  ko thẻ chấp nhận được,negative
1222,1432,yêu cầu cách chức hết ban giám đốc và cã bộ có liên quan,negative
1223,1433,lôi hết bọn evn ra tử hình đi,negative
1224,1434,lũ chúng nó muốn làm gì đẫy giải tán evn,negative
1225,1435,ceo quốc tịch china mà,negative
1226,1436,evn bán điện tiện bán nước luôn như vậy mà vn không phản ứng gì nhỉ,negative
1227,1437,ủa thế đầu có não ko vậy mà lm thế  pn bị óc súc vật hả  đéo hiểu não nó lm  gì nx ,negative
1228,1438,bởi vậy ko cho dân vn yên ổn làm ăn tối ngày tăng giá điện,negative
1229,1439,phạt có 50tr với 1 doanh nghiệp  và 50tr đó thì đi đâu mất,negative
1230,1440,e’vn là thằng ở đợ tay-sai cho t-cộng,negative
1231,1441,mai mốt tao sẽ đào mã ông bà cố nội tụi nó lên,negative
1232,1442,quan trọng giá điện còn lại bỏ qua,negative
1233,1443,có ai chịu sửa  chỉ cô gắng bien minh  thanh minh,negative
1234,1444,phải cải tổ evn,negative
1235,1445,zạ chịu thua luôn,negative
1236,1447,gỡ cmn đi ko bọn nou với cắt lưỡi bò bị bắt oan,negative
1237,1448,nó có cấp điện ra đấy đâu mà có trên bản đồ,negative
1238,1450,bọn này chính thức thách thức dư luận và những người dân việt sử phạt quá nhẹ bọn này phải tru di tam tộc vì đây chính là ổ gián điệp trung quốc sang tuyên truyền,negative
1239,1451,bán mẹ nó rồi còn đâu nữa mà để,negative
1240,1452,giải thể tập đoàn evn đi nó là con trung cộng đó,negative
1241,1453,làm gì đi chứ,negative
1242,1454,khả năng để kéo được điện ra hoàng sa và trường sa là rất tốn kém không có ăn nên họ gỡ xuống thôi,negative
1243,1455,nguy to rồi một công ty điện lực mà có hành vi bán nước mà đảng lại làm ngơ thì thực sự quá đáng nhu cầu thiết yếu bây giờ của nhân loại là năng lượng tq nắm được nguồn năng lượng của việt nam là nguy rồi mong đảng cộng sản phải kịp thời ra tay chứ tôi không muốn phải trở lại một kẻ phản cộng sản hay trở thành một nô lệ của cộng hoà nhân dân trung hoa đâu nhường nhịn là cần thiết nhưng phải có giới hạn nếu nổ súng là việc cần thiết thì cứ nổ đi tôi cũng không muốn chiến tranh đâu nhưng tôi không muốn bị bọn chinh chong coi thường và chà đạp như cách bọn nó làm với pháp luân công đâu,negative
1244,1457,nếu kh có bảo kê thì đây,negative
1245,1458,nhà máy nhiệt điện thì toàn tàu làm mà,negative
1246,1461,bọn nô dịch cho tàu khựa,negative
1247,1465,chắc đã được công nhận rồi ,negative
1248,1466,may ko ve them cai luoi vao,negative
1249,1467,bọn bán nước,negative
1250,1468,tạo phản ak,negative
1251,1469,đợi nó xây xong đảo nhân tạo rồi kiếm cớ để xâm lược việt nam lợi thế đảo nhân tạo sẽ là sân bay tấn công trực tiếp vào vn luôn,negative
1252,1470,thu âm sẵn quan ngại cần play là ok đỡ công soạn lời nhọc lắm,positive
1253,1471,chúng tôi quan ngại dồn dập haha,negative
1254,1473,việt nam sẽ tập trận trên giường nệm,negative
1255,1474,dm mới kỉ niệm với nhau sự kiện phân chia đất ảo nam quan với nhau kia kìa  công hàm làm cái l gì,negative
1256,1475,tập trận trên biển để chuẩn bị cho việc ký biên giới trên biển,negative
1257,1476,vét vốn để hù doạ thế giới trước khi vở nợ,negative
1258,1477,phản ứng trên tivi thì nó sợ chắc,negative
1259,1478,ok quẫy mạnh vào ,positive
1260,1480,hỏi ô p minh coi sao thấy hum trc cười vui với tên v nghị,negative
1261,1482,đảng ta từ gần thế kỷ 1930 tới giwof chỉ vô sản hô hào dân chúng chiến đấu hy sinh để cướp lấy chính quyền từ tay người khác chứ có làm kinh tế bao giờ đâu nên bây giờ chập chững vào đời sai phạm rút kinh nghiệm viết kiểm điểm thuyên chuyển công tác là đúng rồi,negative
