,Unnamed: 0,data,sentiment
3619,4748,gì vậy trời sao e thấy mn trách cty cây xanh quá thiên tai lũ lụt cây ngã sao biết trước được nếu trách thì phải trách từ bên nhà trường họ thấy k ổn báo lên trên thì bên cty cây xanh mới cho ng xuống xử lí biết bao nhiêu cây làm sao biết cây nào sắp ngã mà quản lý cho hết trong khi cái cây nó lại nằm ở trong trường e k bênh ai hết chỉ là e nói suy nghĩ e vậy mn đừng chửi nha cảm ơn,negative
3620,4750,thương tâm quá..tội,positive
3621,4751,ở nước ngoài khi trồng ngta cho máy xúc 1 cái lỗ xâu cả mét cho rễ phát triển còn mình đào 1 cái lỗ xâu cả tất hỏi sau ko ngã,negative
3622,4754,nam mo a di da phat nam mo a di da phat,negative
3623,4755,rất toi ngiep may co cau nho mong cho ko bi cai gi,negative
3624,4759,ông hiệu trưởng ơi sao không xử lý trước đi để sự việc đau lòng sảy ra mới sẽ,negative
3625,4762,tô lương sắp lên thành phố r,negative
3626,4763,phenol phenic cái này k share mà tuyển vợ,negative
3627,4764,quyền vũ đại gia ơi,negative
3628,4765,chị vu kim chi chị vi lê,negative
3629,4766,hải phòng giờ ngang hàng với 2 thành phố lớn của tỉnh quảng ninh rồi ,negative
3630,4767,còn 1 chỗ cũng cần có cầu nữa,negative
3631,4768,3 thành phố thuộc quảng ninh ah,negative
3632,4769,gioi lieu nguyen mau về quê cắm mấy lốt đất đi sắp giàu r,negative
3633,4770,vũ minh nghe nói bạn đc bố mẹ cho đất,negative
3634,4772,quảng yên quê bạn thay da đổi thịt  cp phê duyệt vào khu qh phát triển kt ven biển  đang  sắp trở thành thành phố quảng yên,negative
3635,4773,phuong lee sắp lên thành phố đến nơi rồi,negative
3636,4774,chính thức khỏi xem thêm tại 14137021996819/2991782374232263,negative
3637,4775,7 lần âm tính rồi vừa vừa thôi mấy đồng chí ơi,negative
3638,4776,chúc mừng bn 19 đã khỏi bệnh chúc mừng các y bác sĩ tuyến đầu chống dịch các bác sĩ việt nam mình giỏi quá,negative
3639,4777,tuyệt quá.xem bộ phim tài liệu mới thấy các y bác sĩ tuyệt vời làm sao chúc mừng các chiễn sĩ áo trắng,positive
3640,4778,xin chúc mừng  xin cảm ơn y bác sĩ và nhân viên bệnh viện ,positive
3641,4779,vì tổ quốc không bỏ lại ai phía sau lưng vì sự vào cuộc của cả hệ thống chính trị toàn đảng toàn dân vì sự hi sinh niềm hạnh phúc riêng để hoàn thành mọi nhiệm vụ mà đảng và nhà nước giao phó..vì thế cho nên hãy khỏe lại nhé,negative
3642,4780,"tuyệt vời quá việt nam ơi,xin đa tạ các y bác sĩ",positive
3643,4781,xin chúc mừng cô và ko quên lời chúc tới đội ngũ ybs đã tận tình cứu chữa,negative
3644,4782,chúc mừng các y bác sĩ và chúc mừng chị,negative
3645,4783,bn19 khỏi may quá  bn17 là vui nhất,negative
3646,4784,chúc mừng bác bn 19 hy vọng anh 91 cũng thoát được cửa tử để không phụ lòng của chính phủ và các y bác sĩ ngày đêm tìm mọi cách để cứu sống anh cảm ơn trang “thông tin chính phủ” đã thông tin kịp thời tình hình về covid ở vn và trên thế giới,negative
3647,4785,tin rất vui sự nỗ lực không ngừng nghỉ của tập thể y bác sĩ đã được đền đáp,negative
3648,4786,chúc mừng cô đã khỏi bệnh chúc mừng các thiên thần áo trắng việt nam đã không quản ngày đêm tận tình cứu chữa các bệnh nhân dưới sự lãnh đạo trực tiếp từ chính phủ và sự tin tưởng đồng thuận của nhân dân với chính phủ để cả thế giới phải ngưỡng mộ nhìn nhận việt nam là quốc gia đứng đầu trong việc phòng chống và chữa trị bệnh dịch covid tốt nhất tôi luôn tự hào ngẩng cao đầu mình là người việt nam,negative
3649,4787,ơn đảng ơn chính phủ tạ ơn các y bác sỹ,positive
3650,4788,việt nam muôn năm y học việt nam muôn năm tự hào quá ngành y vn tôi,negative
3651,4789,phải nói là y học việt nam tuyệt vời thả tim 3 3 3 3 3 3 3 3 3,positive
3652,4790,chúc mừng bn chúc mừng áo trắng vn chúc mọi ngươi sức khỏe và bình an,negative
3653,4791,nam mô đại từ đại bi cứu khổ cứu nạn linh cảm ứng quan thế âm bồ tát,negative
3654,4792,"nhà cháu thì giàu,..nhìn con bác của nhung nhà ko điều kiện bằng",negative
3655,4793,bn 19 khỏi bệnh về nhà rồi bệnh nhân 91 cũng mau chóng ngồi dậy về nhà thôi,negative
3656,4794,chúc mừng bn19,negative
3657,4795,xin chúc mừng đến ngành y cùng bn 19 ạ ,negative
3658,4796,bác 19 khỏe rồi hi vọng a 91 cũng mau khỏe lại hoan hô các y bác sĩ vn,negative
3659,4797,hoan hô các y bác sĩ,negative
3660,4799,đúng là một sự may mắn ngoài tưởng tượng,negative
3661,4800,cầu cho tất cả bệnh nhân điều khỏi hết,negative
3662,4801,gd bn 19 phải trả viện phí,negative
3663,4803,chúc bn 19  24 sớm bình phục,negative
3664,4804,chúc mừng c đã qua lưỡi hái tử thần,negative
3665,4805,mong ông 91 cũng như 19 khỏi bệnh,negative
3666,4806,khoẻ còn lấy sức về trà đạo với cô cháu 17,negative
3667,4807,2 bác cháu nhìn giống nhau thiệt,negative
3668,4809,19 khoẻ rồi vậy nên 91 ráng phấn đấu,negative
3669,4812,có 19 nên có 91 bn 91 cố lên,negative
3670,4819,dịch ở vn đã đi đến chung kết x,negative
3671,4821,chỉ mong là chữa khỏi hết các người bệnh,negative
3672,4822,chừng nào thế giới còn dịch thì chúng ta còn phải giữ gìn,negative
3673,4823,rất tuyệt vời,positive
3674,4824,sướng quá nhảy thôi,negative
3675,4825,ngày nào m củng like cho b ý,positive
3676,4827,mong viêt nam lào campuchia giống như anh em 1 nhà,negative
3677,4828,chúc tình hữu nghị luôn luôn bền vững tốt đẹp,positive
3678,4829,lại luôn tận tình giúp đỡ,positive
3679,4835,ad cho e hỏi page của mình cũng có kênh tik tok phải không ạ,negative
3680,4836,hy vọng những người trẻ của campuchia hiểu được rằng thực tế cả trong lịch sử và ngày nay việt nam luôn mong muốn hữu hảo hòa bình với mọi quốc gia dân tộc,negative
3681,4837,lam nguyễn nhi linh nguyễn thu uyên ngủ nhớ mắc màn ,negative
3682,4838,nghiêm đặng chú ý đi nha,negative
3683,4839,cầu mong cho đất nước và trên thế giới không phải hứng chịu thiên tai và dịch bệnh cũng mong chính phủ thắt chặt và đẩy lùi được dịch bệnh cảm ơn vì được sống trong một đất nước yên lành và hạnh phúc,negative
3684,4840,dịch bệnh luôn rình rập đâu đó chúng ta nên cập nhật để phòng chống dịch bệnh kịp thời,negative
3685,4841,có loại gì chống muỗi tốt cả nhà,negative
3686,4842,đang sợ đây mà nóng quá mắc màn ngủ hong nổi,negative
3687,4843,tú anh ở đà nẵng này nho ơi,negative
3688,4844,có lây kh mn,negative
3689,4845,max lê vũ không được đến đây nghe,negative
3690,4846,loan ntt dear chị,negative
3691,4847,mơ nguyễn cẩn thận nè bác,positive
3692,4848,covid chưa đi zika đã tới,negative
3693,4849,bộ giáo dục và toàn dân người người tham gia nhưng bạo lực học đường vẫn còn rình rập hy vọng ngành giáo dục nên bổ sung kỹ năng sống tuân thủ pháp luật của từng cấp học cho phù hợp,negative
3694,4850,ủng hộ chính phủ phải xử lí mạnh tay những trường hợp xhtd ạ,positive
3695,4851,thực tế đến bây giờ những bậc làm cha mẹ chỉ mãi ích kỷ lo cho bản thân mà quên đi trách nhiệm làm cha mẹ dạy dỗ và hướng thiện con cái ông bà ngày xưa đi theo thời gian họ cũng có những thay đổi nhưng họ vẫn giữ gìn truyền thống nếp nhà cho con cái và đó chính là cái nôi để con cái trưởng thành biết sống biết phấn đấu biết việc làm đúng và sai xã hội thay đổi về kinh tế về văn minh về những điều hiện đại nhưng nhân cách là từ trong gia đình chúng ta hình thành mà có ai trong các bậc cha mẹ hay lớp trẻ còn nhớ 5 điều bác hồ dạy ai trong chúng ta còn nhớ đến kính trên nhường dưới đạo đức,negative
3696,4852,thương cho roi cho vọt  ghét cho ngọt cho bùi  roi vọt không phân tích  ngọt bùi mùi vật chất  tất cả là hố sâu tâm hồn ngày sau,negative
3697,4853,điều quan trọng là người làm trong lĩnh cực này phải thật sự quan tâm đến trẻ em mục đích làm việc của họ làm việc của họ là lợi ích của trẻ em chứ k phải quyền chức địa vị,negative
3698,4854,đồng ý tán thành ý kiến cp ptt và tt nhưng bộ gd hãy lưu ý vấn đề bạo lực học đường vẫn còn nhiều gần đây chủ yếu ở các bé gái gđ nhà trường kết hợp dạy trẻ em từ nhỏ,negative
3699,4855,ủng hộ bác đam,positive
3700,4857,mình lên fan cứng rồi nha,negative
3701,4860,vấn đề không phải đặt trọng trách để xây dựng luật trẻ em mà ở vn hiện tại chưa thể thành luật được 1 là do trẻ em là đối tượng chưa thực hiện nghĩa vụ với đất nước 2 do trình độ văn hoá ứng sử ở nước ta còn thấp có hai ý đó thôi nhưng nếu không cẩn thận xẽ dẫn đến hậu quả dất nghiêm trọng vì đây là vấn đề nhạy cảm dễ bị các thế lực lợi dụng có gì thì cứ tuyên truyền từ nghành giáo dục việc này có niên quan đến chính tổ chức bộ máy nhà nước nên anh chị niu ý vì trẻ em không chỉ là những người dưới mười tám vn là vậy,negative
3702,4861,bao giờ nhà nước tiến tới cấm ăn thịt chó,negative
3703,4862,cháu cảm các cô bác nhiều lắm ạ các cô các bác giữ gìn sức khoẻ nha mong mọi người bình an ,negative
3704,4863,việt nam ơi thật tuyệt vời,positive
3705,4866,tôi từng công tác ở bệnh viện quận thủ đức và 2 bệnh viện tư nhân khác phải nói là trình độ y học của các bác sĩ không những cao mà còn tiến bộ từng ngày đến nay thì đã tiệm cận với nền y học của các nước phát triển,negative
3706,4867,vậy xin cho thế giới biết phác đồ điều trị và thuốc gì đã sử dụng để chữa khỏi cho bệnh nhân 19 đa tạ,negative
3707,4868,chúc mừng các y bác sĩ tuyến đầu chống dịch các bác sĩ việt nam mình giỏi quá,negative
3708,4869,cảm ơn bác sỹ việt nam tôi yêu việt nam quê hương tôi tuyệt vời quá,positive
3709,4870,bác sĩ việt nam giỏi quá tuyệt vời quá,positive
3710,4871,gửi đến áo trắng áo xanh bao lời cảm ơn chân thành vì một việt nam khỏe mạnh,negative
3711,4872,xin cảm ơn và chúc mừng nền y học nước nhà đặc biệt là những chiến binh áo trắng nơi tuyến đầu chống dịch covid 19,negative
3712,4873,quá tuyệt vời nền y học việt nam,positive
3713,4874,trình độ y học việt nam đã phát triển,negative
3714,4875,mong bác ấy về khuyên bênh nhận số 17 ra quản trường xin lỗi đồng bào,negative
3715,4876,bác sĩ việt nam ơi quá giỏi...khâm phục quá,negative
3716,4877,các anh hùng áo trắng thật tuyệt vời việt nam muôn năm,positive
3717,4878,trinh do y hoc viet nan tien bo vuot bac si việt nam gioi,negative
3718,4879,tự hào về các chiến sĩ ngành y,negative
3719,4880,tự hào lắm vn ơi,negative
3720,4881,chúc mừng các y bác sỹ và luôn cầu chúc các y bác sỹ luôn luôn mạnh khoẻ,positive
3721,4882,việt nam thật là tuyệt vời,positive
3722,4883,các bác quá giỏi,negative
3723,4884,tự hào quá việt nam oy 3,negative
3724,4885,người việt trong nước hãy ở điều trị bệnh trong nước,negative
3725,4886,mong tất cả bình an và vượt qua mọi khó khăn,negative
3726,4887,chúc bình an,negative
3727,4889,x in cảm ơn c,positive
3728,4890,yêu lắm việt nam,positive
3729,4891,cho e xin địa chỉ mua áo dài mũ cối ạ lên cường quốc đến nơi r,negative
3730,4893,thật tự hào truyền thống yêu nước yêu dân tộc việt nam anh hùng xứng danh hiệu lương y như từ mẫu xin chào và chúc mừng các thầy thuốc lương y sức khỏe hạnh phúc vạn sự cát tường như ý,negative
3731,4897,mấy cái cột điện biết đi không thấy ý kiến gì nữa nhờ  việt nam vô địch,negative
3732,4899,việt nam giỏi quá  đúng là quyết tâm thì cái gì cũng làm được,negative
3733,4900,miền bắc có bv 108 việt đức miền nam có bv chợ rẫy tuyệt vời,positive
3734,4901,bác sĩ vn rất giỏi,positive
3735,4902,y học vn tuy chưa phải thuộc dạng phát minh thuốc nhưng mày mò sáng tạo điều trị rất tốt tôi rất tin vào niềm tin này vì chính tôi tự học y khoa không 1 người thầy chỉ sách online các bv và trường đh và tôi đã cứu sống mẹ già 80t bị tiểu đường đã biến chứng mạch vành phác đồ kiểm soát tiểu đường của tôi hiệu quả đưa về chỉ số từ nặng về như người bình thường,negative
3736,4905,bac sỹ việt nam tuyêt vời,positive
